name,display_name,bio,followers_count,following_count,acct_created,location,id,id_str
b'justinamash',b'Justin Amash',"b'I defend #liberty \xe2\x80\xa2 \xe2\x80\x9cLaws must be general, equal, and certain.\xe2\x80\x9d \xe2\x80\x94F.A. Hayek'",363966,5818,2011-01-04 07:09:11,b'Third District of Michigan',233842454,b'233842454'
b'SenRonJohnson',b'Senator Ron Johnson',b'Chairman of the Homeland Security and Governmental Affairs Committee & the Subcommittee on Europe & Regional Security Cooperation. Tweets from Ron are signed\xe2\x80\x93rj',113416,684,2011-01-04 00:25:27,"b'Oshkosh, WI'",233737858,b'233737858'
b'RepRickCrawford',b'Rep Rick Crawford',"b""Representing Arkansas's 1st District in the United States House of Representatives. Serve on @HouseAgGOP, @TransportGOP, and House Intelligence Committee""",20090,1049,2011-01-03 21:57:49,"b'Washington, DC'",233693291,b'233693291'
b'USRepKeating',b'Congressman Bill Keating',"b'Official Twitter page. Chairman of Europe, Eurasia, Energy, & the Environment Subcommittee & senior Member of Armed Services Committee.'",17109,601,2011-01-01 23:58:47,"b'Bourne, Ma'",232992031,b'232992031'
b'JoaquinCastrotx',b'Joaquin Castro',b'Texas Congressman; Chairman of @HispanicCaucus; Vice Chairman of @HouseForeign; Member of @HouseIntel and @EdLaborCmte Commitees; host of @DiploCable.',213912,2005,2010-12-28 18:41:02,"b'San Antonio, Texas'",231510077,b'231510077'
b'RepBrendanBoyle',b'US Rep Brendan Boyle',"b'Congressman from my hometown: Philadelphia, PA. Notre Dame & Harvard alum. Husband, dad and eternally hopeful Philly sports fan.'",33783,2372,2010-12-27 16:31:09,b'Philadelphia and Washington',231108733,b'231108733'
b'RepDavid',b'Rep David Schweikert',"b""Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.""",27680,1936,2010-12-21 19:48:02,b'Arizona',229197216,b'229197216'
b'SenatorLankford',b'Sen. James Lankford',b'Serving the State of Oklahoma in the United States Senate',77704,491,2010-12-12 20:33:07,"b'Oklahoma and Washington, DC'",225921757,b'225921757'
b'HouseAdmnGOP',b'House Admin. Committee GOP',"b'Committee on House Administration, Republican Office - Ranking Member Rodney Davis (R-IL)'",6106,508,2010-12-08 21:58:36,b'1216 LHOB',224391627,b'224391627'
b'RepMarthaRoby',b'Rep. Martha Roby',b'I am honored to represent Alabama\xe2\x80\x99s Second Congressional District in the U.S. House of Representatives.',33838,2145,2010-12-08 16:56:29,b'',224294785,b'224294785'
b'SenatorBennet',b'Michael Bennet',b'U.S. Senator for Colorado',296012,364,2010-12-08 16:29:29,b'Colorado',224285242,b'224285242'
b'NitaLowey',b'Nita Lowey',b'Proudly representing NY17. @AppropsDems Chairwoman. RTs/follows \xe2\x89\xa0 endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ',34046,1929,2010-12-01 16:36:35,"b'New York and Washington, D.C.'",221792092,b'221792092'
b'SenToomey',b'Senator Pat Toomey',b'Official Twitter account for Pat Toomey. Husband. Father. U.S. Senator for Pennsylvania.',131695,1049,2010-11-29 22:32:09,b'',221162525,b'221162525'
b'RepKinzinger',b'Adam Kinzinger',"b""I represent Illinois' 16th District. It's an honor to serve in Congress on @HouseCommerce @HouseForeignGOP & to serve as a pilot in the Air National Guard.""",68480,967,2010-11-24 21:04:11,"b'Channahon, IL'",219429281,b'219429281'
b'SenatorTimScott',b'Tim Scott',b'U.S. Senator from South Carolina',380338,3883,2010-11-19 20:34:30,b'',217543151,b'217543151'
b'RandPaul',b'Senator Rand Paul',"b'U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.'",2551703,492,2010-11-17 23:52:35,"b'Bowling Green, KY'",216881337,b'216881337'
b'RepBillJohnson',b'Bill Johnson',"b""Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.""",37178,728,2010-11-03 14:33:04,b'Eastern/Southeastern Ohio',211530910,b'211530910'
b'RepSteveStivers',b'Steve Stivers',"b""Proud to represent the citizens of Ohio's 15th Congressional District.""",34676,925,2010-11-03 05:57:36,b'',211420609,b'211420609'
b'RepCuellar',b'Rep. Henry Cuellar',b'Proudly representing the 28th Congressional District of Texas.',24264,2076,2010-11-01 20:20:17,"b'Laredo, Texas / Washington DC'",210926192,b'210926192'
b'SenJohnBarrasso',b'Sen. John Barrasso',"b'U.S. Senator for the great state of Wyoming, @SenateGOP Chairman, and Chairman of @EPWGOP.'",120552,518,2010-10-13 14:49:08,b'',202206694,b'202206694'
b'RepAndreCarson',b'Andr\xc3\xa9 Carson',"b""The official Twitter account for Congressman Andr\xc3\xa9 Carson of Indiana's 7th District. #Indianapolis #Indy""",44375,961,2010-10-06 15:47:50,b'Indianapolis',199325935,b'199325935'
b'RepBenMcAdams',b'Rep. Ben McAdams',"b""The official Twitter account for Utah's 4th Congressional District representative""",11769,1159,2010-09-28 23:18:15,"b'Utah, USA'",196362083,b'196362083'
b'RepVisclosky',b'Rep. Pete Visclosky',"b""Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE""",15289,1054,2010-09-22 21:24:46,"b'Northwest, IN - Washington, DC'",193872188,b'193872188'
b'SenCapito',b'Shelley Moore Capito',b'Proudly serving West Virginia in the United States Senate.',73284,1003,2010-09-22 18:06:14,b'',193794406,b'193794406'
b'RepJudyChu',b'Judy Chu',"b""Proudly representing California's 27th District in the U.S. House of Representatives. Ways and Means. Small Business. Chair of @CAPAC.""",72014,45103,2010-09-22 15:18:17,"b'Pasadena, CA'",193732179,b'193732179'
b'RepTomGraves',b'Tom Graves',"b""Dad, husband, and conservative Republican representing Georgia's 14th Congressional District. #GA14""",22006,2117,2010-09-13 17:36:23,"b'Washington, DC'",190328374,b'190328374'
b'WhipClyburn',b'James E. Clyburn',"b""Majority Whip in the U.S. House of Representatives; representing South Carolina's 6th District.""",74340,1580,2010-09-07 18:50:22,"b'Washington, DC'",188019606,b'188019606'
b'timkaine',b'Tim Kaine',"b'Husband to @AnneHolton, father of 3. U.S. Senator from Virginia. In my free time, I\xe2\x80\x99m either outdoors, reading, or jamming on the harmonica.'",988123,774,2010-07-30 20:00:32,"b'Richmond, VA'",172858784,b'172858784'
b'SenBobCasey',b'Senator Bob Casey',b'Official twitter profile for U.S. Senator Bob Casey.',410320,637,2010-07-27 18:38:20,"b'Scranton, PA'",171598736,b'171598736'
b'repdavidscott',b'David Scott',"b""Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.""",21395,1873,2010-07-20 14:10:32,b'Georgia',168673083,b'168673083'
b'RepEBJ',b'US Rep E.B.Johnson',"b'14th term representing TX-30; Chairwoman of the House Committee on Science, Space and Technology; Dean of the Texas Delegation; 1st Registered Nurse in Congress'",33869,2120,2010-07-19 14:25:48,"b'Dallas, Texas'",168502762,b'168502762'
b'NydiaVelazquez',b'Rep. Nydia Velazquez',"b""Represents New York's 7th Congressional District in the U.S. House of Representatives. Chairwoman of House Small Business Committee. Follow us @HouseSmallBiz""",62170,5276,2010-07-08 18:18:20,b'NYC and DC',164369297,b'164369297'
b'RepEliotEngel',b'Eliot Engel',"b'Congressman representing parts of the Bronx and Westchester Counties in New York #NY16. Chair, @HouseForeign.'",40178,985,2010-07-07 20:34:17,b'',164007407,b'164007407'
b'repcleaver',b'Rep. Emanuel Cleaver',"b""This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.""",44523,1044,2010-07-06 19:14:47,b'',163570705,b'163570705'
b'RepCohen',b'Steve Cohen',b'CongressTN09 Memphis;Judiciary&Transportation;Civil Rights&Liberties;Impeach45; Women&Minority Issues;Med. Research;Animal Welfare;Father of TN Ed. Lottery; Dem',69575,7323,2010-07-02 15:10:21,"b'Memphis, TN and Washington, DC'",162069635,b'162069635'
b'BobbyScott',b'Rep. Bobby Scott',"b""Proudly representing Virginia's 3rd Congressional District. Chairman, Committee on Education and Labor @EdLaborCmte.""",35118,2983,2010-07-01 19:57:00,"b'Newport News, VA'",161791703,b'161791703'
b'RepKayGranger',b'Rep. Kay Granger',b'Representing the 12th District of Texas. Ranking Member of the House Appropriations Committee. #TX12\n\nVisit: https://t.co/blegy0UmSe\xe2\x80\xa6',21633,1138,2010-07-01 17:14:51,b'Texas',161743731,b'161743731'
b'gracenapolitano',b'Rep.Grace Napolitano',"b""Congresswoman from California's 32nd Congressional District in the US House of Representatives""",35663,578,2010-06-30 19:48:06,"b'El Monte, CA'",161411080,b'161411080'
b'RepAlGreen',b'Congressman Al Green',b'Proud to represent TX-09 in the U.S. House of Representatives \n\xe2\x80\xa2 https://t.co/Lcfa10jIfH \xe2\x80\xa2 https://t.co/MXGp8OLtZm \n#First58 #Historic66 #Noble95',73293,640,2010-06-16 17:20:23,"b'Houston, TX & Washington, DC'",156333623,b'156333623'
b'RepDavidEPrice',b'David E. Price',"b""I am proud to represent NC's 4th Congressional District, which includes Orange and parts of Wake and Durham Counties.""",30245,2782,2010-06-14 19:44:06,b'',155669457,b'155669457'
b'RepLloydDoggett',b'Lloyd Doggett',b'Representing communities from San Antonio to Austin. Chairman of the Health Subcommittee on the House Ways & Means Committee.',35072,605,2010-06-09 23:53:50,b'Texas',153944899,b'153944899'
b'RepMarciaFudge',b'Rep. Marcia L. Fudge',"b'I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.'",39106,6189,2010-06-08 17:54:06,"b'Cleveland / Akron, OH'",153486399,b'153486399'
b'HouseBudgetDems',b'House Budget Committee',"b'Official account for U.S House of Representatives Budget Committee, Chairman @RepJohnYarmuth'",14176,500,2010-06-04 18:12:56,b'',151963505,b'151963505'
b'ChrisMurphyCT',b'Chris Murphy',b'U.S. Senator from Connecticut.',820967,201,2010-05-31 01:22:43,b'',150078976,b'150078976'
b'RepRobBishop',b'Rob Bishop',b'',4536,94,2010-05-25 16:02:26,b'Brigham City or D.C.',148006729,b'148006729'
b'rosadelauro',b'Rosa DeLauro',"b""Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa""",42231,3221,2010-05-05 18:11:32,"b'New Haven, CT'",140519774,b'140519774'
b'RepTedDeutch',b'Rep. Ted Deutch',"b'Chairman of Ethics Committee. Chairman of Subcommittee on Middle East, North Africa & Int\xe2\x80\x99l Terrorism. Member of Judiciary Committee. I rep Broward & Palm Beach'",65725,2628,2010-04-27 19:51:54,"b'Florida, USA'",137794015,b'137794015'
b'SenRickScott',b'Rick Scott',b'Senator from the great state of Florida. Fighting for Florida families and to Make Washington Work. #LetsGetToWork\nhttps://t.co/t2TJJ5tras',282102,2824,2010-04-10 16:03:04,b'The Sunshine State',131546062,b'131546062'
b'RepFredUpton',b'Fred Upton',"b'Call me Fred. Husband, Dad, & proud to represent Southwest Michigan.'",27092,2049,2010-03-18 17:34:35,"b'St. Joseph, Michigan'",124224165,b'124224165'
b'repdinatitus',b'Dina Titus',b'Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives.',34975,1842,2010-03-11 21:05:31,"b'Las Vegas, NV'",122174004,b'122174004'
b'SenatorCantwell',b'Sen. Maria Cantwell',b'U.S. Senator from Washington State | Tweets from Maria are signed \xe2\x80\x93MC | Facebook: https://t.co/qLmMk10nJI RT\xe2\x89\xa0endorsement',231500,2235,2010-02-25 19:21:52,"b'Washington, DC'",117501995,b'117501995'
b'JECDems',b'Joint Economic Committee Democrats',b'News & updates from the Democratic staff of the U.S. Congress Joint Economic Committee. Vice Chair Rep. Carolyn B. Maloney @RepMaloney\n\nRTs!=endorsements.',8291,1268,2010-02-22 18:11:02,"b'Washington, D.C.'",116505994,b'116505994'
b'DWStweets',b'Debbie Wasserman Schultz',"b'Dog loving, clean cooking, breast cancer-surviving, Florida Gator cheering, softball-playing mother of three fighting in Congress on behalf of South Floridians.'",364862,863,2010-02-20 17:35:01,"b'Weston, FL & Washington, D.C.'",115979444,b'115979444'
b'HouseCommerce',b'Energy & Commerce GOP',b'House Energy & Commerce Committee Republicans | Republican Leader @repgregwalden',31672,1054,2010-02-16 14:18:06,"b'Washington, D.C.'",114756202,b'114756202'
b'RepRonKind',b'Rep. Ron Kind',b'Proud Wisconsinite. \xf0\x9f\x8f\x88\xf0\x9f\xa7\x80\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x8d\xbb I work for the people of Wisconsin\xe2\x80\x99s Third Congressional District.  Go Badgers! Go Brewers! Go Pack!',15965,779,2010-02-09 15:14:02,"b'La Crosse, WI'",112740986,b'112740986'
b'JoeCrowleyNY',b'Joe Crowley',"b'A boy from Queens. Father, husband, former Congressman, and Springsteen fan.'",33254,1046,2010-02-05 16:39:11,b'',111635980,b'111635980'
b'SenatorShaheen',b'Sen. Jeanne Shaheen',b'Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.',107778,2910,2010-01-28 15:22:44,"b'Washington, DC'",109287731,b'109287731'
b'JECRepublicans',b'Joint Economic Committee',"b'Official account of the U.S. Congressional Joint Economic Committee, Republicans. Home of the Social Capital Project. Chairman: @SenMikeLee'",6361,722,2010-01-28 14:53:17,b'',109280446,b'109280446'
b'SenatorCardin',b'Senator Ben Cardin',"b'U.S. Senator for Maryland. #SaveTheBay. Small Business, Foreign Relations, Enviro, Finance committees. https://t.co/Rwn7M4xbXO'",246290,2844,2010-01-27 22:03:53,"b'Maryland, USA'",109071031,b'109071031'
b'maziehirono',b'Senator Mazie Hirono',b'U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii',421193,1434,2009-11-24 03:10:37,b'Hawaii',92186819,b'92186819'
b'RepDwightEvans',b'Dwight Evans',b'Representing the 3rd Congressional District in PA. Making Ideas Matter since 1980. Connect on Facebook: https://t.co/xMYIke63lr',15785,3302,2009-11-17 14:25:20,"b'Philadelphia, PA'",90639372,b'90639372'
b'RepGaramendi',b'John Garamendi',"b""Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator""",29614,8978,2009-11-10 00:31:12,"b'Walnut Grove, CA'",88806753,b'88806753'
b'SenMikeLee',b'Mike Lee',b'I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!',518000,2317,2009-11-09 22:47:47,b'Utah',88784440,b'88784440'
b'RepJoeCourtney',b'Rep. Joe Courtney',b'U.S. Congressman proudly fighting for the residents of Connecticut\xe2\x80\x99s 2nd Congressional District. https://t.co/qNiLbsYBdJ',25303,2238,2009-10-26 19:45:09,"b'Vernon, CT'",85396297,b'85396297'
b'RepPaulTonko',b'Paul Tonko \xe2\x9a\xab\xef\xb8\x8f',"b'Engineer. Ice cream lover. Chair of Environment & Climate Subcommittee. Congressman for #NY20 Albany, Schenectady, Troy, Saratoga Springs, Amsterdam & more \xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",25163,2016,2009-10-21 17:24:57,b'',84119348,b'84119348'
b'BennieGThompson',b'Bennie G. Thompson',b'Husband. Father. Grandfather. Avid hunter. Proudly serving #MS02 in Congress. | Chairman of @HomelandDems. | Follow my Instagram: @benniegthompson.',15755,494,2009-10-14 20:47:03,"b'Bolton, Mississippi'",82453460,b'82453460'
b'JacksonLeeTX18',b'Sheila Jackson Lee',"b""Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives.""",81414,2256,2009-10-07 16:13:13,"b'Houston, TX'",80612021,b'80612021'
b'GerryConnolly',b'Gerry Connolly',"b""Proudly representing Virginia's 11th District""",51454,244,2009-09-29 23:17:33,"b""Virginia's 11th District""",78445977,b'78445977'
b'SenatorIsakson',b'Johnny Isakson',"b""U.S. Senator Johnny Isakson, R-Ga. | Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance.\nKeep comments family friendly.""",67990,459,2009-09-29 20:09:30,b'GA & DC',78403308,b'78403308'
b'RulesReps',b'HouseRulesRepublicans',"b'The official Twitter page for the House Rules Committee, Republicans. Ranking Republican @TomColeOK04.'",17040,1365,2009-09-29 17:37:09,"b'Washington, DC'",78369108,b'78369108'
b'SenAlexander',b'Sen. Lamar Alexander',b'7th generation Tennessean born and raised in Maryville #LowerHealthCareCosts #MakingCollegeWorthIt #OpioidCrisisResponse #RestoreOurParks',108813,485,2009-09-23 13:58:50,"b'Maryville, TN'",76649729,b'76649729'
b'SenStabenow',b'Sen. Debbie Stabenow',b'Representing the people from the Great State of Michigan in the United States Senate',108673,2287,2009-09-22 21:30:16,"b'Washington, DC'",76456274,b'76456274'
b'Robert_Aderholt',b'Rep. Robert Aderholt',b'Proudly serving the 4th Congressional District of Alabama in the United States House of Representatives',26495,386,2009-09-22 21:16:37,"b'Haleyville, AL'",76452765,b'76452765'
b'CongMikeSimpson',b'Cong. Mike Simpson',"b""Proudly representing Idaho's 2nd Congressional District""",17498,202,2009-09-21 20:26:26,"b'Washington, D.C.'",76132891,b'76132891'
b'HouseForeignGOP',b'House Foreign Affairs GOP',"b'Official Twitter for the House Committee on Foreign Affairs | Lead Republican, @RepMcCaul'",41579,4299,2009-09-18 19:48:08,"b'Washington, DC'",75367781,b'75367781'
b'SenPatRoberts',b'Senator Pat Roberts',b'Senior Senator from Kansas. Chairman of @SenateAgGOP.',74667,916,2009-09-18 19:34:56,"b'Kansas, USA'",75364211,b'75364211'
b'BillPascrell',"b'Bill Pascrell, Jr.'","b'Representing the 9th District of New Jersey in the House of Representatives. Proud Patersonian. Member, Ways & Means Committee.'",50109,141,2009-09-15 17:54:32,"b'Paterson, NJ'",74508260,b'74508260'
b'HASCDemocrats',b'House Armed Services',"b'Oversight and funding of the Department of Defense, the United States Armed Forces, and portions of the Department of Energy. Chairman: @RepAdamSmith'",18318,812,2009-09-14 23:09:32,"b'Washington, DC'",74294786,b'74294786'
b'SenBobCorker',b'Senator Bob Corker',b'Official news and updates from former United States Senator Bob Corker (R-Tennessee).',398489,562,2009-09-11 03:56:08,b'Tennessee',73303753,b'73303753'
b'HouseForeign',b'House Foreign Affairs Committee',"b'House committee responsible for foreign policy legislation and oversight | @RepEliotEngel, Chairman | #HFAC'",52673,123,2009-07-29 14:28:03,"b'Washington, DC'",61206798,b'61206798'
b'SenatorTomUdall',b'Tom Udall',b'United States Senator from New Mexico.',171218,343,2009-07-28 06:10:29,b'Santa Fe and Washington',60828944,b'60828944'
b'RepAdamSmith',b'Rep. Adam Smith',"b""Proudly serving Washington State's 9th District. Chairman of the House Armed Services Committee @HASCDemocrats""",35153,1936,2009-07-21 21:31:55,"b""Washington's 9th District""",58928690,b'58928690'
b'RepMikeQuigley',b'Mike Quigley',"b""Representing Illnois' 5th District. House Appropriator, Intelligence Committee member, amateur hockey player, proud Cubs fan. He/Him.""",46358,2103,2009-07-15 00:10:43,"b'Chicago, IL; Washington, DC'",56864092,b'56864092'
b'DrPhilRoe',b'Dr. Phil Roe',"b'Official Account of Rep. Phil Roe, MD, serving TN-01. Ranking Member of @HouseVetAffairs . Member of @EdWorkforce & co-chair of @gopdoccaucus'",19410,295,2009-06-30 20:07:34,b'East Tennessee',52503751,b'52503751'
b'RepMikeTurner',b'US Rep. Mike Turner',"b'I proudly represent the Tenth District of Ohio. Montgomery County, Greene County and Fayette County. #OH10'",28620,1084,2009-06-26 21:15:07,"b'Washington, DC and Dayton, OH'",51228911,b'51228911'
b'RepJohnLarson',b'Rep. John Larson',b'Member of Congress representing the First  District of Connecticut.',25763,696,2009-06-24 21:47:31,"b'Hartford, CT'",50452197,b'50452197'
b'RepMcClintock',b'Tom McClintock',"b'United States Representative, 4th District of California'",15446,5,2009-06-24 00:21:07,"b'Washington, DC'",50152441,b'50152441'
b'SteveKingIA',b'Steve King',"b'U.S. Congress, 4th Congressional District of Iowa #IA04'",118909,207,2009-06-17 21:09:41,"b'Washington, DC'",48117116,b'48117116'
b'brianschatz',b'Brian Schatz',b'United States Senator from Hawaii. Dad. Climate Hawk. Appropriator. Chief Deputy Whip.',249234,2273,2009-06-16 21:54:28,"b'\xc3\x9cT: 19.72105,-155.087417'",47747074,b'47747074'
b'SenSherrodBrown',b'Sherrod Brown',b'Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.',380002,221,2009-06-01 16:07:45,"b'Cleveland, OH'",43910797,b'43910797'
b'FinancialCmte',b'Financial Services GOP',b'U.S. House Committee on Financial Services Republicans \xe2\x80\x93 Ranking Member @PatrickMcHenry',24427,3163,2009-05-27 17:00:31,"b'Washington, D.C.'",42924141,b'42924141'
b'aguilarpete',b'Pete Aguilar',"b""Dad. Husband. Former pothole filling Mayor and elected Representative of California's 31st district. Living the dream. Personal account""",2752,629,2009-05-21 05:04:40,"b'Redlands, CA'",41533245,b'41533245'
b'RepSmucker',b'Rep. Lloyd Smucker',b'Representing the people of #PA11 in the U.S. House of Representatives. Husband & father.',8219,255,2009-05-20 18:31:13,"b'Lancaster, PA'",41417564,b'41417564'
b'RepJerryNadler',b'(((Rep. Nadler)))',b'Representing parts of Manhattan and Brooklyn. Proud to serve as the Chair of @HouseJudiciary. Follow me at https://t.co/eAS0pRYbYu',261521,1990,2009-05-15 18:37:39,"b'New York, NY'",40302336,b'40302336'
b'USRepMikeDoyle',b'Mike Doyle',"b""U.S. Member of Congress representing PA's 18th District""",19631,86,2009-05-11 13:22:08,"b'Pittsburgh, PA'",39249305,b'39249305'
b'RobinLynneKelly',b'Robin Kelly',"b""Congresswoman, 2nd Illinois' Congressional district""",5926,4420,2009-05-06 21:46:47,"b'Matteson, Illinois'",38285038,b'38285038'
b'DorisMatsui',b'Rep. Doris Matsui',"b""Representing California's 6th Congressional District. Member of the @EnergyCommerce Committee.""",36979,9187,2009-05-06 19:20:50,"b'Sacramento, CA'",38254095,b'38254095'
b'MarioDB',b'Mario Diaz-Balart',"b""I am proud to represent Florida's 25th Congressional District and serve on @HouseAppropsGOP as Transportation, Housing + Urban Development Ranking Member""",55728,244,2009-05-02 00:52:48,"b'Florida & Washington, DC'",37094727,b'37094727'
b'repdonyoung',b'Rep. Don Young',"b'Teacher, State Rep, State Senator, Congressman for ALL Alaska for the last 46 years and Dean of the U.S. House of Representatives.'",19884,659,2009-05-01 18:31:38,"b'Ft. Yukon, AK'",37007274,b'37007274'
b'RepMaxineWaters',b'Maxine Waters',"b""Proudly serving the people of California's 43rd District in Congress. Chairwoman of the House Financial Services Committee (@FSCDems).""",1155081,671,2009-04-30 15:17:45,"b'Los Angeles/Washington, D.C.'",36686040,b'36686040'
b'TransportGOP',b'T&I Committee Republicans',"b'Transportation & Infrastructure Committee:  Aviation, Maritime, Highway, Transit, Railroad, Pipeline, Hazmat, Water Resource. \nhttps://t.co/U77pFeIWjV'",19405,768,2009-04-27 19:14:48,"b'Washington, D.C.'",35829796,b'35829796'
b'RepMikeRogersAL',b'Mike Rogers',"b""I am proud to represent Alabama's Third Congressional District.""",26488,2993,2009-04-21 17:43:28,"b'Washington, D.C./Anniston, AL'",33977070,b'33977070'
b'RepBrianHiggins',b'Brian Higgins',b'Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW',24056,3660,2009-04-20 16:47:06,"b'WNY and Washington, DC'",33576489,b'33576489'
b'RepJoseSerrano',b'Jos\xc3\xa9 E. Serrano',"b'Congressman representing #TheBronx, New York. Chairman of @AppropsDems Commerce, Justice & Science Subcommittee. Dean of @HispanicCaucus'",30946,1271,2009-04-20 16:06:56,b'Bronx NY-Wash.DC',33563161,b'33563161'
b'repgregwalden',b'Rep. Greg Walden',"b""Proudly serving the people of Oregon's Second Congressional District.| Republican Leader of @housecommerce""",30106,178,2009-04-16 17:31:34,b'Oregon',32010840,b'32010840'
b'FrankPallone',b'Rep. Frank Pallone',"b""The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Chairman of @EnergyCommerce Committee.""",34903,2910,2009-04-16 13:51:56,b'#NJ',31801993,b'31801993'
b'jahimes',b'Jim Himes',b'Connecticut Congressman. Reader. Runner. Swimmer. Apiarist. And I make maple syrup. And mead.',92721,370,2009-04-16 02:38:33,b'CT and DC',31611298,b'31611298'
b'WaysMeansCmte',b'Ways & Means Committee',"b'Official twitter account for Ways & Means \xe2\x80\x93 senior committee with jurisdiction over health care, trade, taxes, and Social Security. Chaired by @RepRichardNeal.'",42081,265,2009-04-14 14:06:39,"b'Washington, DC'",31128529,b'31128529'
b'OversightDems',b'Oversight Committee',b'Chairman @RepCummings|Committee on Oversight and Reform|RT and follows do not equal endorsements|Tweets from Cummings signed EEC',141129,5143,2009-04-14 13:37:22,"b'Washington, DC'",31122582,b'31122582'
b'EnergyCommerce',b'Energy and Commerce Committee',b'Official Twitter of the House Committee on Energy and Commerce. Chaired by @FrankPallone.',16653,431,2009-04-13 18:56:41,"b'Washington, DC'",30929600,b'30929600'
b'AppropsDems',b'House Appropriations',b'Chairwoman @NitaLowey and the House Appropriations Committee are investing in America\xe2\x80\x99s working families. Updates from staff.',18404,574,2009-04-13 17:45:46,"b'Washington, DC'",30912937,b'30912937'
b'BradSherman',b'Rep. Brad Sherman',"b""Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.""",50325,667,2009-04-10 13:38:03,"b'Sherman Oaks, CA'",30216513,b'30216513'
b'RepAdamSchiff',b'Adam Schiff',"b""Representing California's 28th Congressional District. Chairman of the House Intelligence Committee (@HouseIntel).""",1564926,788,2009-04-07 17:54:35,"b'Burbank, CA'",29501253,b'29501253'
b'repjohnlewis',b'John Lewis',"b""Congressman, Georgia's Fifth Congressional District""",1108029,146,2009-04-07 13:49:52,"b'Atlanta, GA'",29450962,b'29450962'
b'SenSanders',b'Bernie Sanders',b'U.S. Senator Bernie Sanders of Vermont is the longest-serving independent in congressional history.',8726488,2265,2009-04-07 13:02:35,b'Vermont/DC',29442313,b'29442313'
b'SenJeffMerkley',b'Senator Jeff Merkley',b'U.S. Senator from the State of Oregon. Instagram: https://t.co/pECsFBm1G1',451637,905,2009-04-06 13:38:39,b'Oregon',29201047,b'29201047'
b'RepRaulGrijalva',b'Raul M. Grijalva',b'Facebook- Raul M. Grijalva\n\nInstagram- RepRaulGrijalva',36850,363,2009-04-03 16:55:32,"b'Washington, D.C.'",28602948,b'28602948'
b'RepDianaDeGette',b'Rep. Diana DeGette',"b""Member of Congress, Colorado's 1st Congressional District. Senior member of Energy and Commerce Committee.""",50060,11022,2009-04-03 16:41:06,"b'Denver, CO'",28599820,b'28599820'
b'PatrickMcHenry',b'Patrick McHenry',b'I represent the citizens of North Carolina\xe2\x80\x99s 10th District in the United States Congress.',28717,3647,2009-03-30 16:42:39,"b'Denver, NC'",27676828,b'27676828'
b'RepWalterJones',b'Rep. Walter Jones',b'Proudly representing the people of Eastern North Carolina. #NC03',23817,880,2009-03-26 15:50:58,b'Eastern North Carolina',26778110,b'26778110'
b'RepMcCaul',b'Michael McCaul',b'Representing the 10th District of Texas | Leader of @houseforeigngop',33202,410,2009-03-25 03:54:11,"b""Texas' 10th District""",26424123,b'26424123'
b'RepGusBilirakis',b'Gus Bilirakis',"b'Congressman for Florida\xe2\x80\x99s 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs'",30947,1161,2009-03-23 17:56:32,"b'Palm Harbor, Fla.'",26051676,b'26051676'
b'congbillposey',b'Bill Posey',"b""Congressman from Florida's 8th district, representing the Space and Treasure Coasts""",23679,922,2009-03-18 15:05:42,"b'Rockledge, FL'",25086658,b'25086658'
